horse_id,horse_name,sire,sire_id,sire_sire,sire_dam
2018105471,ビオグラフィア,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105478,ヴァリアメンテ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105495,パロットビーク,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105497,グランデフィオーレ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105500,ヴィジュネル,マクフィMakfi(英),000a011c77,Dubawi,Dubai Millennium(英)
2018105503,ロコポルティ,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018105505,サンタグラシア,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105506,スーパーフェイバー,Super Saver,000a012d51,Maria's Mon,Wavering Monarch
2018105515,パノティア,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105518,ダブルスナッチ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105521,ナックイルシーブ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105523,シュライエン,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105524,エクセレントタイム,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105529,ヘッズオアテールズ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105530,ゴットゴーゴー,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105544,ホワイトクロウ,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018105573,レインフロムヘヴン,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105610,ダディーズビビッド,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105647,トーセンニック,トーセンファントム,2007102870,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2018105711,レッドロワ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105722,モリノカンナチャン,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018105731,メイショウアツイタ,フェノーメノ,2009106599,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105738,トーアエレクトロン,ディスクリートキャットDiscreet Cat(米),000a0113a1,Forestry,Storm Cat(米)
2018105748,ナンヨーヴィヨレ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105762,フィールザワールド,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2018105774,ウォーロード,ヴァンセンヌ,2009106525,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105803,スイートカルデア,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105810,ラジェドール,ゴールドシップ,2009102739,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105814,マケルナマサムネ,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105831,ワンデイモア,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105833,アルメイダミノル,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105842,バンボーレ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018105846,メイショウオキビ,トウケイヘイロー,2009101682,ゴールドヘイロー,サンデーサイレンスSunday Silence(米)
2018105847,メイショウツワブキ,メイショウボーラー,2001100650,タイキシャトル,Devil's Bag
2018105853,メイショウホタルビ,ナムラタイタン,2006101408,サウスヴィグラス,エンドスウィープEnd Sweep(米)
2018105860,メイショウフジタカ,メイショウサムソン,2003102205,オペラハウスOpera House(英),Sadler's Wells(米)
2018105873,ミキノバスドラム,ミキノバンジョー,2007100811,グラスワンダー,Silver Hawk
2018105874,ルルローズ,トゥザグローリー,2007103265,キングカメハメハ,Kingmambo(米)
2018105877,マイステージ,ストーミングホームStorming Home(英),1998190003,Machiavellian,Mr. Prospector
2018105908,カサデガ,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2018105935,スリーケイエヌ,フリオーソ,2004106867,ブライアンズタイムBrian's Time(米),Roberto
2018105952,アンタンスルフレ,トーセンジョーダン,2006103169,ジャングルポケット,トニービンTony Bin(愛)
2018105996,サムハンター,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2018105998,ロードエクレール,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018106031,ゲンパチハマジ,ダンカークDunkirk(米),000a012185,Unbridled's Song(米),Unbridled
2018106035,コスモコラッジョ,シンボリクリスエス,1999110099,Kris S.,Roberto
2018106050,ブラビオ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018106055,ヨシノイースター,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018106064,ラッセルリー,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106074,ヴァガボンド,ディスクリートキャットDiscreet Cat(米),000a0113a1,Forestry,Storm Cat(米)
2018106077,イルクオーレ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018106078,レッドスパロー,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018106084,ペプチドナイル,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018106144,レオカクテル,タイムパラドックス,1998101683,ブライアンズタイムBrian's Time(米),Roberto
2018106145,アコルダール,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2018106147,メイショウミツヤス,トゥザグローリー,2007103265,キングカメハメハ,Kingmambo(米)
2018106154,エスコバル,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018106183,ボイラーハウス,アジアエクスプレス,2011110091,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2018106200,メイショウヒゾッコ,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018106220,メイショウシロガネ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018106259,サンマルレジェンド,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2018106311,ラヴォラーレ,オールステイ,2011110029,Cape Cross,Green Desert
2018106314,エープラス,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106318,メイショウシンタケ,ワールドエース,2009106353,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106324,エニシノウタ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106345,スズカマクフィ,マクフィMakfi(英),000a011c77,Dubawi,Dubai Millennium(英)
2018106352,キヨラ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018106353,ヘネラリーフェ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018106354,バガン,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2018106357,ハーツオブシャカ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018106368,スズカルビコン,ダンカークDunkirk(米),000a012185,Unbridled's Song(米),Unbridled
2018106388,メイショウホシアイ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018106389,メイショウツツジ,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2018106391,メイショウイジゲン,クリエイターIICreator(米),000a013630,Tapit(米),Pulpit
2018106425,ドリアード,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106428,タイセイサムソン,メイショウサムソン,2003102205,オペラハウスOpera House(英),Sadler's Wells(米)
2018106429,ルシャリーブル,ディスクリートキャットDiscreet Cat(米),000a0113a1,Forestry,Storm Cat(米)
2018106451,レイクリエイター,クリエイターIICreator(米),000a013630,Tapit(米),Pulpit
2018106455,メイショウハボタン,メイショウサムソン,2003102205,オペラハウスOpera House(英),Sadler's Wells(米)
2018106458,メイショウミカワ,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106466,タイキフォース,スピルバーグ,2009105961,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106473,タイキドミニオン,ダノンシャーク,2008105554,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106474,タイキフロリゼル,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2018106492,メイショウキリモン,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2018106504,サトノアイ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018106506,シルバースピリット,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018106511,ロックユー,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018106513,シティレインボー,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018106529,ミセスバローズ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018106532,バスラットレオン,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018106545,テーオーロイヤル,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2018106552,メイショウフンケイ,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018106559,ダノンティンパニー,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018106560,メイショウヒューマ,Distorted Humor(米),000a0022ea,フォーティナイナーForty Niner(米),Mr. Prospector
2018106561,アルシオーネ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018106569,エナジーロッソ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018106571,メイショウフンジン,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018106573,スマッシャー,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2018106581,セレッソフレイム,パイロPyro(米),000a01176a,Pulpit,A.P. Indy
